,Loss_G,Loss_D,Loss_D_0
443,-1.7781823,-0.7236699,-2.7005215
444,-1.7824492,-0.3974675,-2.3643155
445,-1.8096724,-0.43027672,-2.4430966
446,-1.9017785,-0.3016335,-2.483491
447,-1.685339,-0.5184525,-2.46903
448,-1.9164095,-0.5551373,-2.7811007
449,-2.121408,-0.5168205,-2.8866687
450,-1.9355671,-0.831499,-3.0191278
451,-1.8874414,-0.682665,-2.7845938
452,-2.1312184,-0.4213776,-2.83219
453,-1.896557,-0.52417314,-2.8875096
454,-1.956686,-0.52075434,-2.8133893
455,-1.8739486,-0.58401126,-2.7150047
456,-1.8543799,-0.4958892,-2.6942863
457,-1.8648105,-0.7931603,-3.0476718
458,-1.7579067,-0.57433355,-2.567408
459,-1.9735584,-0.58672756,-2.9184036
460,-1.8880712,-0.6328924,-2.8482442
461,-2.0052752,-0.72033006,-2.969891
462,-2.2424355,-0.39244452,-2.9639053
463,-2.062788,-0.9326557,-3.2602592
464,-2.2267423,-0.6217128,-3.09648
465,-2.1284742,-0.7101967,-3.0660748
466,-2.421669,-0.013386309,-2.7465549
467,-2.2449403,-0.3889065,-2.9636848
468,-2.0549679,-0.40006053,-2.6754103
469,-1.8903031,-0.71959335,-2.8636405
470,-2.018177,-0.33393478,-2.629206
471,-2.228837,-0.21676135,-2.7686782
472,-2.072132,-0.23944014,-2.7307875
473,-2.092065,-0.65217495,-3.0880704
474,-2.071097,-0.67755836,-3.0624933
475,-2.428269,-0.35903674,-3.0970392
476,-2.1665425,-0.63458025,-3.0105572
477,-2.221383,-0.56087726,-3.0796394
478,-2.3937912,-0.5778842,-3.1640873
479,-2.1279044,-0.5222764,-2.9168625
480,-2.3931987,-0.43336344,-3.1881185
481,-2.0626814,-0.6147461,-2.9645448
482,-2.380724,-0.6956327,-3.2263594
483,-2.2079754,-0.933388,-3.4218616
484,-2.607687,-0.24503605,-3.173667
485,-1.9491701,-0.8404473,-3.085854
486,-2.1226206,-0.21074969,-2.6563919
487,-2.1501474,-0.55540603,-2.9472547
488,-2.1452866,-0.6517489,-3.0343971
489,-2.1740742,-0.44258887,-2.8884425
490,-2.104423,-0.6430954,-3.0438166
491,-2.3153834,-0.55509174,-3.1707144
492,-2.5812736,-0.24440858,-3.2003975
493,-2.3349812,-0.2609049,-2.920609
494,-2.4363818,-0.36267483,-3.0924993
495,-2.1651874,-0.5518729,-3.126196
496,-2.2271824,-0.6423519,-3.0365806
497,-2.1427572,-0.8121377,-3.3473308
498,-2.6215944,-0.08310496,-2.9703364
499,-2.0926733,-0.8888369,-3.251093
500,-2.278046,-0.7210291,-3.2205558
501,-2.31714,-0.655089,-3.299377
502,-2.4765716,-0.9739466,-3.714224
503,-2.5964704,-0.55712205,-3.4022846
504,-2.5502708,-0.7810738,-3.6166098
505,-2.6378517,-0.41383377,-3.503646
506,-2.6506605,-0.47709915,-3.3648465
507,-2.4614978,-0.73598045,-3.5514903
508,-2.4792883,-0.66158926,-3.344606
509,-2.5690851,-0.6056613,-3.4636073
510,-2.2903323,-0.72480965,-3.2475286
511,-2.3156328,-0.65357447,-3.174837
512,-2.2775924,-0.36357185,-3.014501
513,-2.126357,-0.78632253,-3.141368
514,-2.3248901,-0.76390886,-3.3651376
515,-2.5343022,-0.8502369,-3.604145
516,-2.4980452,-0.5275926,-3.3424947
517,-2.0693521,-0.6956597,-3.0048041
518,-2.2276564,-0.57239544,-3.0528836
519,-2.3194776,-0.47183046,-3.1677094
520,-2.2111712,-0.8495779,-3.3490038
521,-2.270682,-0.684326,-3.2468705
522,-2.3802865,-0.58105505,-3.2305012
523,-2.4259987,-0.20638353,-2.9650369
524,-2.3417616,-0.7075602,-3.3667238
525,-2.5186362,-0.46962804,-3.265174
526,-2.3897407,-0.78458154,-3.4251459
527,-2.6078746,-0.32056057,-3.2301183
528,-2.585617,-0.4618912,-3.233863
529,-2.5815787,-0.53288865,-3.3521624
530,-2.4368172,-0.67360544,-3.361917
531,-2.4527407,-0.9823679,-3.6955476
532,-2.3963754,-0.7846041,-3.5123312
533,-2.5834115,-0.5463942,-3.3761582
534,-2.3168943,-0.5817871,-3.1592617
535,-2.590451,-0.48009107,-3.336606
536,-2.7653666,-0.36691093,-3.428679
537,-2.570838,-0.44562644,-3.258617
538,-2.3354983,-0.73446745,-3.3097913
539,-2.5192947,-0.29402292,-3.1679456
540,-2.7392602,-0.21086398,-3.292058
541,-2.497346,-0.4448722,-3.1514308
542,-2.2898223,-1.0290922,-3.6042027
543,-2.2465196,-0.8531861,-3.322022
544,-2.3994036,-0.79382,-3.562359
545,-2.3536372,-0.7438818,-3.3752446
546,-2.6419759,-0.50222856,-3.5849838
547,-2.5628,-0.5300364,-3.4373913
548,-2.7292988,-0.57796466,-3.5717497
549,-2.386932,-0.7500206,-3.5079842
550,-2.2678137,-0.83789784,-3.4021766
551,-2.5692294,-1.0383792,-3.7908385
552,-2.4100351,-0.6824008,-3.524013
553,-2.4536579,-1.1207563,-3.7752535
554,-2.9717515,-0.5438684,-3.9130948
555,-2.6996388,-0.49944472,-3.4920468
556,-2.5357919,-0.42441684,-3.1761537
557,-2.4740071,-0.65319103,-3.4445086
558,-2.6279762,-0.5614275,-3.4467795
559,-2.6424994,-0.18613006,-3.359258
560,-2.6800096,-0.3656663,-3.273192
561,-2.7042212,-0.41784424,-3.3552349
562,-2.4505231,-0.74981767,-3.4534678
563,-2.6837604,-0.58088934,-3.5800922
564,-2.5189986,-0.71482337,-3.4499865
565,-2.7169027,-0.5397421,-3.5168762
566,-2.8298554,-0.47189885,-3.6260977
567,-2.6527803,-0.5205134,-3.4980264
568,-2.7073085,-0.57011306,-3.5519366
569,-2.7618895,-0.71602744,-3.7332983
570,-2.7823257,-0.44835076,-3.5166674
571,-2.7466183,-0.5649451,-3.502614
572,-2.4671671,-0.84108645,-3.6789985
573,-2.5264876,-0.6052589,-3.4591131
574,-2.6337104,-0.6862908,-3.5704198
575,-2.4425411,-0.17154577,-3.1371136
576,-2.5469122,-0.62118924,-3.4353998
577,-2.2129955,-0.8612257,-3.3664424
578,-2.633357,-0.39021185,-3.3358743
579,-2.4727907,-1.0111699,-3.771637
580,-2.7461028,-0.7728431,-3.8159077
581,-2.801399,-0.83381593,-3.8100052
582,-2.9916058,-0.21702877,-3.5224607
583,-2.5213013,-0.7113277,-3.5023952
584,-2.543212,-0.47713742,-3.3410137
585,-2.5904229,-0.6001346,-3.4103897
586,-2.9205403,-0.62557316,-3.7466507
587,-2.520047,-0.95417345,-3.703154
588,-2.5910776,-0.8235732,-3.6636655
589,-2.752853,-0.69111246,-3.654461
590,-2.8601384,-0.2882421,-3.4723697
591,-2.6184492,-0.9719825,-3.778378
592,-2.9230757,-0.21335754,-3.506889
593,-2.8001156,-0.3879286,-3.4666085
594,-2.797566,-0.62396,-3.6491814
595,-2.6533422,-0.7758174,-3.7312164
596,-2.568911,-0.6152797,-3.5027137
597,-2.3059525,-0.704999,-3.274758
598,-2.3624907,-0.92041844,-3.505118
599,-2.5324788,-0.57712907,-3.4242165
600,-2.845408,-0.25591633,-3.3344333
601,-3.0609212,-0.062092185,-3.6205277
602,-2.6802907,-0.7087369,-3.6503904
603,-2.755783,-0.7514969,-3.747507
604,-2.551066,-0.9791851,-3.7901912
605,-2.712038,-0.45632446,-3.4389508
606,-2.87506,-0.37481248,-3.5538073
607,-2.3726945,-0.8498621,-3.5499148
608,-2.7123675,-0.38242978,-3.4635453
609,-2.3383255,-1.1272327,-3.708696
610,-2.3868537,-0.9527998,-3.606938
611,-2.6165814,-0.8217579,-3.6828995
612,-2.5547197,-0.8171027,-3.7054036
613,-2.4966316,-0.5957435,-3.4549537
