,Loss_G,Loss_D,Loss_D_0
286,-1.5246332,-0.17214057,-1.8776288
287,-0.84420836,-0.41527602,-1.4148614
288,-0.7494056,-0.49801245,-1.4481245
289,-0.9656291,-0.3868319,-1.5318364
290,-1.2421031,-0.30479273,-1.7497587
291,-2.1905456,-0.17650986,-2.5505297
292,-3.170874,-0.40492427,-3.7909884
293,-3.2118025,-0.36868095,-3.8217945
294,-3.0042734,-0.07961862,-3.2434504
295,-1.6729255,-0.17980756,-2.0282776
296,-0.86222696,-0.5262186,-1.5796735
297,-0.48907715,-0.5284422,-1.2315954
298,-0.5998094,-0.7549558,-1.5122957
299,-1.4619606,-0.43287346,-2.0965555
300,-2.3976433,-0.65442294,-3.2412097
301,-2.84444,-0.55707276,-3.5941067
302,-2.5241473,-0.68011504,-3.3885128
303,-2.632628,-0.49273294,-3.3653648
304,-2.665104,-0.43845856,-3.2916622
305,-2.0527253,-0.5343404,-2.7931972
306,-2.2529302,-0.4765177,-2.9280992
307,-2.931277,-0.34687,-3.4413116
308,-3.0201685,-0.39199528,-3.628419
309,-3.0194669,-0.34122688,-3.553234
310,-2.5736532,-0.9015931,-3.6726213
311,-2.2855601,-0.7728114,-3.2545536
312,-1.7877064,-0.8660798,-2.8647454
313,-2.1027486,-1.0178344,-3.3071446
314,-2.7065008,-0.17379178,-3.0953813
315,-1.9780432,-0.7145126,-2.90448
316,-2.0096018,-0.9232117,-3.2004716
317,-2.1140213,-0.9124743,-3.249937
318,-2.337314,-0.7809241,-3.2958765
319,-2.316516,-0.6095971,-3.1323793
320,-2.059488,-0.92464626,-3.1505044
321,-1.3947704,-0.8450259,-2.5273516
322,-1.5667429,-0.8753041,-2.6147718
323,-1.5038496,-0.8382623,-2.5726337
324,-2.5464659,-0.78022635,-3.5420022
325,-2.9561698,-0.6453196,-3.8461032
326,-2.4371548,-1.1940033,-3.7807028
327,-2.0182188,-1.1340907,-3.3246121
328,-2.0151334,-0.72751075,-3.0002234
329,-2.3290443,-0.761282,-3.2648067
330,-2.4059026,-0.58128846,-3.1632805
331,-1.8998845,-0.966625,-3.0090184
332,-2.1741095,-0.46640456,-2.8360698
333,-2.52034,-0.6668793,-3.3854747
334,-2.3265853,-0.5738119,-3.0953631
335,-2.7211843,-0.6333941,-3.5231397
336,-3.0142338,-0.6676649,-3.8373666
337,-3.0490208,-0.89387476,-4.115742
338,-3.2751234,-0.78964365,-4.2458963
339,-2.9543216,-0.34950453,-3.613965
340,-2.6507592,-1.2057556,-4.066707
341,-3.2590036,-0.76712346,-4.24729
342,-3.7739034,-0.6987372,-4.6871057
343,-3.5314274,-0.6540921,-4.4086657
344,-3.1557631,-0.671564,-4.1032457
345,-2.5723863,-1.014506,-3.7636924
346,-2.8771787,-0.6552759,-3.7476768
347,-2.781025,-0.43376043,-3.4280896
348,-2.8342106,-0.32899997,-3.4116144
349,-3.1468563,-0.6678373,-3.983328
350,-3.596168,-0.5372628,-4.354622
351,-3.2847822,-0.95440894,-4.5072694
352,-3.6690822,-0.6210238,-4.520401
353,-2.7270472,-0.7479404,-3.699246
354,-3.4081817,-0.49003297,-4.092484
355,-2.6655736,-0.92127776,-3.8310935
356,-3.1754696,-0.83750486,-4.2106667
357,-3.3560915,-0.5846751,-4.1599035
358,-3.2234714,-0.5252469,-4.03758
359,-3.6125197,-0.54423773,-4.360276
360,-4.15427,-0.6643213,-5.025627
361,-4.0976434,-0.7069272,-5.039195
362,-3.8577278,-0.7326423,-4.8283777
363,-3.5712216,-0.85668117,-4.6521363
364,-3.374372,-0.48001754,-4.04708
365,-3.3515685,-0.48393154,-4.1099634
366,-3.6852393,-0.9507574,-4.845729
367,-3.714834,-0.7282281,-4.7103186
368,-3.187075,-0.8578721,-4.31384
369,-2.8467417,-0.8818327,-3.9665074
370,-2.6645608,-0.8282794,-3.756569
371,-3.2693439,-1.2465558,-4.743827
372,-4.2684107,-0.68947494,-5.2785954
373,-4.3244267,-0.51095724,-5.1305065
374,-3.5808566,-0.6224996,-4.421135
375,-3.4042761,-0.45392987,-4.134782
376,-3.3288217,-0.5678069,-4.1374087
377,-3.2093425,-0.39728084,-3.7931223
378,-3.381693,-0.48874098,-4.1643777
379,-2.977032,-1.2071474,-4.4214506
380,-3.5284333,-0.7911373,-4.526638
381,-3.3465385,-0.5957306,-4.1734266
382,-3.2940772,-0.8572684,-4.346603
383,-3.8575978,-0.6561959,-4.768653
384,-3.2547913,-0.7767235,-4.257974
385,-2.738192,-0.88587433,-3.8128529
386,-2.6019382,-0.7467359,-3.584518
387,-3.0908837,-1.0239389,-4.353877
388,-3.7566664,-0.62901056,-4.5869703
389,-3.1824164,-0.56392753,-4.022394
390,-3.4138453,-0.5286344,-4.1853323
391,-3.7336535,-0.9117851,-4.907055
392,-4.1644692,-0.27963752,-4.6056447
393,-2.593425,-0.67077196,-3.5534732
394,-2.6703334,-0.7882427,-3.6703787
395,-2.982281,-1.0227417,-4.2114277
396,-3.713767,-0.83077294,-4.760387
397,-3.650723,-0.6868397,-4.5304832
398,-3.1419487,-0.95813507,-4.3127112
399,-3.2562127,-0.8990302,-4.320073
400,-3.124437,-0.22027363,-3.600399
401,-3.3210404,-0.63161147,-4.1433015
402,-3.1887624,-0.7396101,-4.139558
403,-3.8745668,-0.5332045,-4.6330914
404,-4.0633144,-0.59960794,-4.902484
405,-3.6741352,-1.0501552,-4.9507594
406,-3.44787,-1.0296566,-4.65555
407,-3.5537436,-0.6378544,-4.4259305
408,-2.5181549,-0.94737494,-3.6870403
409,-2.676596,-0.40079507,-3.3018692
410,-2.7333717,-1.0278337,-3.9640415
411,-3.0872555,-1.2507327,-4.6147017
412,-3.042395,-0.7637145,-4.063853
413,-3.1931727,-0.7118446,-4.1251907
414,-3.1018953,-0.75532913,-4.076953
415,-3.0303643,-0.8220725,-4.056685
416,-3.6210742,-0.8140977,-4.67083
417,-3.1897464,-0.87798846,-4.300265
418,-3.4886706,-0.62943554,-4.369341
419,-3.4636543,-0.708775,-4.434236
420,-3.3218672,-0.48960942,-4.101427
421,-2.4464934,-1.2876078,-4.0312176
422,-3.212183,-0.37267026,-3.7769306
423,-3.1129684,-0.72284853,-4.064961
424,-3.0736961,-0.50618565,-3.8059595
425,-3.421721,-0.5809052,-4.197424
426,-3.343114,-0.9418401,-4.477829
427,-3.790173,-0.7849065,-4.806773
428,-3.6572309,-0.86348236,-4.760043
429,-3.1431525,-0.91379565,-4.3457823
430,-3.114265,-0.8093561,-4.109483
431,-3.5223403,-0.85393095,-4.5952086
432,-4.095458,-0.7306619,-5.09904
433,-4.166625,-0.5797731,-4.925743
434,-3.862919,-0.66450477,-4.7666636
435,-3.2122817,-0.8656273,-4.2998877
436,-2.688009,-0.78593206,-3.7597663
437,-2.9273262,-0.7156719,-3.879517
438,-3.21272,-0.3542165,-3.8273997
439,-3.0837028,-0.48289144,-3.850771
440,-3.5086603,-0.721556,-4.456347
441,-3.398683,-0.9595903,-4.622216
442,-2.8629913,-0.6547633,-3.7592616
443,-3.1796727,-0.99756247,-4.45343
444,-3.1492538,-0.56970143,-3.9928827
445,-2.9040232,-0.9015769,-4.0697656
446,-3.0987911,-0.9142733,-4.3542223
447,-3.2442706,-0.6903415,-4.216155
448,-3.0360963,-0.6629341,-4.0025516
449,-3.4983003,-0.86943126,-4.646563
450,-3.0799842,-0.9882415,-4.306038
451,-3.875577,-0.64614296,-4.806244
452,-3.6956577,-1.0817399,-4.9790106
453,-3.2954822,-0.8693165,-4.3656096
454,-3.3224201,-0.9754977,-4.545122
455,-3.713978,-0.64748234,-4.6388555
456,-3.6884696,-1.214113,-5.1237984
457,-3.7543712,-0.7714136,-4.8600836
458,-3.2914312,-1.2489223,-4.8402405
459,-3.2336605,-0.7681699,-4.279038
460,-2.674493,-0.9776957,-3.8725815
461,-3.3838363,-0.8324856,-4.4114237
462,-3.5685623,-1.0393893,-4.8379655
463,-3.0285645,-0.97520787,-4.2071824
464,-2.9005191,-0.6067567,-3.7386632
465,-2.7239466,-0.9148896,-3.844724
466,-3.3517892,-0.9371325,-4.545022
467,-3.6967466,-1.1311716,-5.0455728
468,-3.3627174,-0.81957823,-4.454912
469,-3.2652557,-1.0239422,-4.526918
470,-3.0357752,-0.74102783,-4.053949
471,-3.2123504,-0.8249141,-4.290579
472,-3.5479918,-1.0041403,-4.831082
473,-3.3646536,-1.1166598,-4.6657424
474,-3.1997757,-1.0492501,-4.581334
475,-3.0294256,-0.9443412,-4.193308
476,-3.032348,-0.5811576,-3.8400774
477,-3.721766,-0.66571176,-4.715643
478,-3.7054942,-0.53025687,-4.6059155
479,-2.824113,-0.9151973,-3.990171
480,-3.0826225,-0.75529337,-4.063142
481,-3.1963358,-0.85127246,-4.3622413
482,-3.2016482,-0.88315094,-4.4212885
483,-4.442316,-0.551749,-5.221034
484,-3.781354,-0.7422085,-4.7436943
485,-2.9369984,-0.8665632,-4.0181975
486,-2.5832264,-0.78965783,-3.648173
487,-2.7792294,-0.88888896,-3.959189
488,-2.845521,-1.1363786,-4.2208347
489,-3.5689652,-0.56044644,-4.339596
490,-3.6638596,-0.6265012,-4.495659
491,-2.9372778,-0.6630403,-3.8805375
492,-2.9037728,-0.87753487,-3.9823484
493,-2.9797425,-1.2476763,-4.4928503
494,-3.4958053,-1.334272,-5.0542088
495,-3.4191747,-0.98188174,-4.6221094
496,-3.2497728,-0.7692649,-4.347353
497,-3.3043416,-1.1688218,-4.7084107
498,-2.7783976,-1.1518917,-4.219283
499,-2.8306344,-0.7003904,-3.7228673
500,-3.0699306,-1.0465571,-4.353465
501,-3.5127919,-0.63098395,-4.434203
502,-2.3793097,-1.2955514,-3.8674645
503,-2.6537929,-0.6950105,-3.5864863
504,-3.063312,-0.9293282,-4.238325
505,-2.9228568,-1.01457,-4.230724
506,-2.5601695,-0.99793315,-3.7763538
507,-2.357814,-1.4125967,-4.0105653
508,-2.773601,-1.247785,-4.2745123
509,-2.653176,-1.5288155,-4.4632597
510,-2.8866568,-1.1463561,-4.241974
511,-2.3191948,-0.9815346,-3.550641
512,-1.9956341,-1.1913319,-3.4389615
513,-2.498013,-0.8104233,-3.5399947
514,-2.953194,-0.95213604,-4.1133375
515,-2.7711186,-1.0312479,-4.065285
516,-2.1749516,-1.366998,-3.8048587
517,-2.4593186,-0.7319237,-3.450221
518,-3.183751,-0.81890196,-4.281654
519,-3.2841573,-1.1577578,-4.6905413
520,-2.8472905,-1.0634389,-4.2207365
521,-2.3290951,-1.1470613,-3.7889314
522,-1.713928,-0.9422,-2.9361238
523,-2.523629,-0.97286916,-3.8009677
524,-3.004963,-0.8543485,-4.1280985
525,-3.1990626,-1.2014103,-4.7178493
526,-3.1060402,-0.8232714,-4.1478386
527,-2.8713486,-1.4056909,-4.507277
528,-3.0820312,-1.0305022,-4.456587
529,-3.106439,-0.9578153,-4.3784957
530,-3.2994425,-0.97606164,-4.5545826
531,-2.8439126,-1.2247527,-4.320737
532,-2.6291373,-0.90985537,-3.8440263
533,-2.89359,-1.1518179,-4.3258796
534,-2.9259324,-1.4659414,-4.6341295
535,-2.8529608,-1.0907247,-4.2226057
536,-2.4868622,-1.2088075,-3.9795508
537,-2.8849587,-1.1460528,-4.2287083
538,-2.7135944,-1.0011345,-4.001931
539,-2.4280868,-1.3238311,-3.94598
540,-2.4665952,-0.9665091,-3.7135015
541,-3.2238007,-1.1354085,-4.6199913
542,-3.5339832,-1.0072175,-4.7893205
543,-2.6321807,-1.3030806,-4.2021594
544,-2.317175,-1.0345348,-3.574697
545,-2.6587584,-1.0017403,-3.8816752
546,-3.2018294,-0.79687136,-4.2096667
547,-2.8122494,-0.8932077,-4.0385165
548,-3.0564756,-1.1605874,-4.511792
549,-2.373544,-1.0835758,-3.6800528
550,-2.4388971,-1.0649421,-3.7492805
551,-2.4853354,-1.2568631,-3.9465914
552,-2.8916929,-1.0415802,-4.190304
553,-2.9221885,-1.163712,-4.3501086
554,-3.1904216,-1.2918639,-4.727969
555,-3.151321,-0.54372656,-3.9671628
556,-1.9184115,-0.8228334,-2.9994192
557,-2.3612337,-0.9830959,-3.6157928
558,-2.437683,-0.8661664,-3.5778046
559,-2.084559,-0.73006034,-3.0772927
560,-2.4293785,-1.1937059,-3.8356292
561,-2.8071811,-1.3574519,-4.409951
562,-2.8151436,-1.4961836,-4.527397
563,-3.1948063,-0.8257117,-4.3201838
564,-2.461941,-0.9194359,-3.5872114
565,-2.1612844,-1.1880656,-3.5728443
566,-1.5367621,-1.8702044,-3.6454105
567,-2.8745098,-0.8081355,-4.0213537
568,-2.9757485,-0.9763416,-4.2737465
569,-3.0017889,-1.263258,-4.434
570,-2.7604363,-0.6603186,-3.746097
571,-1.4086266,-1.416486,-3.101925
572,-1.9738503,-1.1125622,-3.2928824
573,-2.23069,-1.2334461,-3.6769054
574,-2.9616237,-1.295757,-4.4942827
575,-3.7148316,-0.7784969,-4.6858206
576,-2.4879813,-1.0789323,-3.8347964
577,-2.0858088,-1.1137578,-3.5190954
578,-2.6455717,-1.0721473,-3.9202673
579,-2.4881086,-1.2331328,-3.942158
580,-2.83239,-1.3358719,-4.409087
581,-2.3858469,-1.5734861,-4.183195
582,-2.2607782,-1.0412258,-3.6272354
583,-2.17489,-0.9239859,-3.318719
584,-2.6589842,-1.2351593,-4.2148585
585,-3.032898,-1.1117766,-4.40156
586,-2.4867783,-1.1182158,-3.8378124
587,-2.4277134,-1.2943588,-3.9450517
588,-2.4726133,-0.77154005,-3.4784615
589,-2.462642,-1.1543107,-3.8825974
590,-2.8514383,-0.9064748,-4.0068455
591,-2.3962855,-1.001314,-3.6392305
592,-2.246309,-1.6256486,-4.1022973
593,-2.529707,-1.1412654,-3.9291887
594,-2.984262,-0.8991296,-4.0846424
595,-2.3907168,-1.0501359,-3.7928882
596,-2.6088781,-1.1293972,-3.990106
597,-2.712463,-1.0023601,-3.9775593
598,-3.0010448,-1.2276003,-4.4727387
599,-3.0217288,-0.943699,-4.2716947
600,-1.9523488,-1.261495,-3.457616
601,-1.2178197,-1.1826998,-2.717978
602,-2.279736,-1.0746887,-3.5867546
603,-2.7778811,-1.0209234,-4.0288186
604,-2.4018621,-0.8979291,-3.5817466
605,-2.4888637,-1.1862447,-3.8537447
606,-2.4952118,-0.78788245,-3.5255122
607,-2.555357,-0.9527022,-3.7425938
608,-1.6536157,-1.405573,-3.2864628
609,-2.1652243,-1.1714904,-3.5486505
610,-2.7892032,-1.0825434,-4.0890636
611,-3.1682363,-1.0363839,-4.5942755
612,-2.642853,-0.77891326,-3.660234
613,-2.490262,-0.85660946,-3.5939522
614,-2.5670912,-1.1174247,-3.9594707
615,-2.159036,-1.4140093,-3.8576636
616,-2.1665804,-1.2054844,-3.6309104
617,-2.9335225,-1.0901227,-4.2695622
618,-2.837844,-1.0313399,-4.093063
619,-2.830774,-0.65341616,-3.7903447
620,-2.8786125,-1.3337426,-4.4280457
621,-3.1394892,-1.1880984,-4.5682316
622,-1.9870987,-1.1576769,-3.4316733
623,-2.092993,-1.0492008,-3.4308841
624,-2.8848927,-0.9053987,-4.070623
625,-2.6812367,-0.8608719,-3.839067
626,-3.2424743,-1.1101928,-4.629668
