,Loss_G,Loss_D,Loss_D_0
295,-1.293381,-0.7896422,-2.276749
296,-1.2264314,-1.0175781,-2.4278464
297,-1.3286581,-0.758002,-2.435742
298,-1.5680169,-0.7915658,-2.5716815
299,-1.4706944,-0.9378358,-2.659251
300,-1.4135,-1.0345132,-2.6702256
301,-1.3088176,-0.94698834,-2.4872622
302,-1.5183269,-0.83923966,-2.5596237
303,-1.7553475,-0.7818966,-2.8138065
304,-1.7497811,-1.0880017,-3.0185776
305,-1.662472,-1.1721334,-3.0420234
306,-1.5473521,-0.96522176,-2.7328782
307,-1.2044718,-1.1425332,-2.566731
308,-1.7398125,-1.0660582,-3.08899
309,-1.9611502,-0.8603568,-3.1460037
310,-1.7392474,-1.0945766,-3.0907922
311,-1.9405305,-0.9452898,-3.1205509
312,-2.019607,-1.0911262,-3.323328
313,-2.1913133,-1.0932902,-3.4707527
314,-1.909298,-0.9910385,-3.1477866
315,-1.7864308,-1.1054101,-3.1070623
316,-2.2982335,-0.9212388,-3.457025
317,-2.1062863,-1.2310221,-3.5949378
318,-2.028123,-1.1222594,-3.378048
319,-2.303728,-1.0079399,-3.5449533
320,-2.0219755,-1.2263417,-3.5074704
321,-2.293229,-0.8921279,-3.480783
322,-2.2914,-1.1239698,-3.628697
323,-2.0441754,-1.2998376,-3.5921717
324,-2.353942,-1.0687771,-3.7013574
325,-2.6848178,-1.0903754,-3.9906485
326,-2.460299,-1.2998943,-3.9719906
327,-2.3396578,-1.1741765,-3.7761002
328,-2.5227656,-1.0577915,-3.8330824
329,-2.1918092,-1.4089386,-3.8522904
330,-2.8431468,-1.0059006,-4.144623
331,-2.913926,-0.9868238,-4.1665893
332,-2.7120776,-1.3539144,-4.2845526
333,-2.8245063,-1.0428783,-4.118511
334,-2.4571624,-1.4558947,-4.157364
335,-2.8412523,-1.0463356,-4.100807
336,-2.700097,-1.28144,-4.246188
337,-2.9842048,-0.88902974,-4.222654
338,-2.7709367,-1.255302,-4.2718
339,-2.9541764,-0.9993793,-4.2248244
340,-2.587906,-1.3762434,-4.238258
